"Conjunto","Alfa","Acesso-Medio"
12,50,1.41259
12,52,1.43318
12,54,1.44115
12,56,1.47353
12,58,1.49161
12,60,1.53014
12,62,1.59357
12,64,1.67489
12,66,1.74522
12,68,1.82905
12,70,1.9138
12,72,2.02159
12,74,2.13435
12,76,2.36868
12,78,2.59868
12,80,2.92208
12,82,3.25041
12,84,4.01979
12,86,4.51293
12,88,5.49224
12,90,6.39694
12,92,8.33949
12,94,9.63398
12,96,12.3554
12,98,16.1685
13,2,1.04895
13,4,1.04895
13,6,1.04895
13,8,1.04895
13,10,1.03896
13,12,1.04063
13,14,1.04182
13,16,1.04271
13,18,1.04895
13,20,1.06394
13,22,1.08074
13,24,1.09058
13,26,1.09122
13,28,1.1096
13,30,1.10556
13,32,1.13012
13,34,1.13416
13,36,1.14608
13,38,1.16462
13,40,1.19131
13,42,1.1988
13,44,1.21242
13,46,1.25092
13,48,1.25291
13,50,1.26673
13,52,1.32368
13,54,1.3468
13,56,1.37006
13,58,1.41583
13,60,1.5318
13,62,1.57423
13,64,1.63274
13,66,1.72403
13,68,1.74972
13,70,1.84102
13,72,1.96331
13,74,2.0277
13,76,2.20569
13,78,2.46292
13,80,2.84965
13,82,3.04695
13,84,3.75815
13,86,4.73364
13,88,5.70225
13,90,6.14275
13,92,7.12548
13,94,8.03983
13,96,10.6623
13,98,17.1441
14,2,1.04895
14,4,1.02398
14,6,1.04895
14,8,1.04895
14,10,1.04895
14,12,1.07393
14,14,1.06322
14,16,1.06768
14,18,1.0656
14,20,1.10889
14,22,1.11252
14,24,1.11139
14,26,1.10274
14,28,1.12031
14,30,1.14552
14,32,1.15822
14,34,1.17823
14,36,1.1988
14,38,1.21457
14,40,1.25624
14,42,1.28205
14,44,1.28962
14,46,1.29436
14,48,1.33408
14,50,1.3966
14,52,1.43702
14,54,1.46335
14,56,1.51812
14,58,1.62424
14,60,1.63004
14,62,1.69508
14,64,1.76386
14,66,1.82696
14,68,1.84668
14,70,1.95233
14,72,2.109
14,74,2.268
14,76,2.37263
14,78,2.5308
14,80,2.77972
14,82,3.03842
14,84,3.1421
14,86,3.49534
14,88,3.91654
14,90,4.2291
14,92,5.1416
14,94,6.41911
14,96,7.64652
14,98,9.12149
15,2,1.04895
15,4,1.07393
15,6,1.04895
15,8,1.03646
15,10,1.04895
15,12,1.05728
15,14,1.07036
15,16,1.08641
15,18,1.11
15,20,1.11389
15,22,1.12615
15,24,1.14053
15,26,1.15269
15,28,1.15955
15,30,1.16883
15,32,1.20192
15,34,1.22818
15,36,1.23765
15,38,1.24349
15,40,1.26623
15,42,1.31059
15,44,1.35319
15,46,1.3834
15,48,1.42566
15,50,1.43856
15,52,1.4889
15,54,1.5318
15,56,1.66619
15,58,1.70175
15,60,1.73826
15,62,1.79498
15,64,1.82318
15,66,1.89356
15,68,1.92602
15,70,2.01513
15,72,2.09651
15,74,2.1897
15,76,2.43572
15,78,2.59356
15,80,2.62612
15,82,2.83375
15,84,3.08382
15,86,3.62196
15,88,4.70552
15,90,5.31913
15,92,6.3252
15,94,7.2672
15,96,9.73402
15,98,11.986
16,2,1.04895
16,4,1.04895
16,6,1.0323
16,8,1.03646
16,10,1.04895
16,12,1.07393
16,14,1.07036
16,16,1.06768
16,18,1.0878
16,20,1.1039
16,22,1.10344
16,24,1.12804
16,26,1.13732
16,28,1.15242
16,30,1.17549
16,32,1.18631
16,34,1.20762
16,36,1.22655
16,38,1.24875
16,40,1.25375
16,42,1.27016
16,44,1.31005
16,46,1.38123
16,48,1.4215
16,50,1.43457
16,52,1.54845
16,54,1.6206
16,56,1.62873
16,58,1.68108
16,60,1.71662
16,62,1.80948
16,64,1.82474
16,66,1.88448
16,68,2.03032
16,70,2.31768
16,72,2.60295
16,74,2.64465
16,76,2.94705
16,78,3.10459
16,80,3.26049
16,82,3.9156
16,84,4.45626
16,86,5.14369
16,88,6.47194
16,90,7.95538
16,92,9.83799
16,94,11.4056
16,96,14.703
16,98,18.9086
17,2,1.04895
17,4,1.02398
17,6,1.0323
17,8,1.04895
17,10,1.03896
17,12,1.07393
17,14,1.07036
17,16,1.06768
17,18,1.0767
17,20,1.08392
17,22,1.10344
17,24,1.11139
17,26,1.12195
17,28,1.14885
17,30,1.1655
17,32,1.1707
17,34,1.1753
17,36,1.19325
17,38,1.19617
17,40,1.22128
17,42,1.23924
17,44,1.25102
17,46,1.28784
17,48,1.32368
17,50,1.39261
17,52,1.45047
17,54,1.4911
17,56,1.53953
17,58,1.59151
17,60,1.63503
17,62,1.72892
17,64,1.79976
17,66,1.84512
17,68,1.95393
17,70,2.05509
17,72,2.0868
17,74,2.1654
17,76,2.35028
17,78,2.53593
17,80,2.75974
17,82,2.95436
17,84,3.26102
17,86,3.49767
17,88,3.84161
17,90,4.29681
17,92,4.9798
17,94,6.64229
17,96,7.55599
17,98,10.2387
18,2,1.04895
18,4,1.04895
18,6,1.0323
18,8,1.04895
18,10,1.06893
18,12,1.10723
18,14,1.10604
18,16,1.10514
18,18,1.11
18,20,1.11389
18,22,1.15793
18,24,1.16134
18,26,1.16422
18,28,1.19167
18,30,1.19214
18,32,1.20504
18,34,1.23406
18,36,1.25708
18,38,1.28556
18,40,1.28871
18,42,1.31535
18,44,1.33049
18,46,1.33779
18,48,1.38195
18,50,1.37862
18,52,1.41781
18,54,1.4874
18,56,1.55559
18,58,1.55017
18,60,1.6034
18,62,1.65963
18,64,1.70767
18,66,1.81334
18,68,1.88782
18,70,1.99372
18,72,2.15201
18,74,2.268
18,76,2.32005
18,78,2.52952
18,80,2.72228
18,82,2.91172
18,84,3.19086
18,86,3.45352
18,88,3.77463
18,90,4.11144
18,92,4.53134
18,94,4.98544
18,96,5.99505
18,98,11.4712
19,2,1.04895
19,4,1.02398
19,6,1.0323
19,8,1.08641
19,10,1.07892
19,12,1.0989
19,14,1.11317
19,16,1.11139
19,18,1.11555
19,20,1.13886
19,22,1.14431
19,24,1.14469
19,26,1.13732
19,28,1.15242
19,30,1.15884
19,32,1.17383
19,34,1.19292
19,36,1.21823
19,38,1.24875
19,40,1.25375
19,42,1.27016
19,44,1.31914
19,46,1.35734
19,48,1.4215
19,50,1.43257
19,52,1.50426
19,54,1.5651
19,56,1.5877
19,58,1.61046
19,60,1.69164
19,62,1.7402
19,64,1.76854
19,66,1.81485
19,68,1.84081
19,70,1.93521
19,72,2.00494
19,74,2.1492
19,76,2.24118
19,78,2.32204
19,80,2.45629
19,82,2.6973
19,84,2.96846
19,86,3.13524
19,88,3.53851
19,90,5.09047
19,92,5.83547
19,94,7.00045
19,96,8.91504
19,98,14.3326
20,2,1.04895
20,4,1.04895
20,6,1.0323
20,8,1.04895
20,10,1.05894
20,12,1.0656
20,14,1.09177
20,16,1.08017
20,18,1.0878
20,20,1.0989
20,22,1.13523
20,24,1.14053
20,26,1.15654
20,28,1.20237
20,30,1.1988
20,32,1.22065
20,34,1.24581
20,36,1.2432
20,38,1.29081
20,40,1.2987
20,42,1.31297
20,44,1.35319
20,46,1.3986
20,48,1.45271
20,50,1.47652
20,52,1.51195
20,54,1.5244
20,56,1.58056
20,58,1.63457
20,60,1.72161
20,62,1.73697
20,64,1.81537
20,66,1.96167
20,68,1.99947
20,70,2.08506
20,72,2.46004
20,74,2.5677
20,76,2.71308
20,78,2.87789
20,80,3.07068
20,82,3.41731
20,84,3.58213
20,86,3.98323
20,88,4.26732
20,90,4.74969
20,92,5.15571
20,94,5.79739
20,96,7.22715
20,98,8.91455
21,2,1.04895
21,4,1.02398
21,6,1.01565
21,8,1.03646
21,10,1.04895
21,12,1.05728
21,14,1.09177
21,16,1.0989
21,18,1.0989
21,20,1.10889
21,22,1.11706
21,24,1.12388
21,26,1.13348
21,28,1.13815
21,30,1.13553
21,32,1.16758
21,34,1.19586
21,36,1.21268
21,38,1.21457
21,40,1.23377
21,42,1.23448
21,44,1.26464
21,46,1.28133
21,48,1.28205
21,50,1.31469
21,52,1.36594
21,54,1.4615
21,56,1.46817
21,58,1.51228
21,60,1.5368
21,62,1.59679
21,64,1.66552
21,66,1.7316
21,68,1.78351
21,70,1.89953
21,72,1.93556
21,74,1.99665
21,76,2.15968
21,78,2.20805
21,80,2.26898
21,82,2.52552
21,84,2.80553
21,86,3.02372
21,88,3.53624
21,90,4.00599
21,92,4.44555
21,94,5.58378
21,96,6.32909
21,98,8.28559
22,2,1.04895
22,4,1.02398
22,6,1.0323
22,8,1.02398
22,10,1.02897
22,12,1.04895
22,14,1.05609
22,16,1.05519
22,18,1.07115
22,20,1.06893
22,22,1.08528
22,24,1.11139
22,26,1.1258
22,28,1.12744
22,30,1.12554
22,32,1.14261
22,34,1.17236
22,36,1.1877
22,38,1.2172
22,40,1.25375
22,42,1.26064
22,44,1.28281
22,46,1.3139
22,48,1.32576
22,50,1.35864
22,52,1.40244
22,54,1.4615
22,56,1.50921
22,58,1.54328
22,60,1.58342
22,62,1.59679
22,64,1.64679
22,66,1.69679
22,68,1.75707
22,70,1.88668
22,72,1.9536
22,74,2.14245
22,76,2.31873
22,78,2.39376
22,80,2.52248
22,82,2.6571
22,84,2.98273
22,86,3.19796
22,88,3.64749
22,90,4.329
22,92,5.41958
22,94,8.33103
22,96,15.164
22,98,21.3644
23,2,1.04895
23,4,1.04895
23,6,1.04895
23,8,1.06144
23,10,1.04895
23,12,1.04895
23,14,1.07036
23,16,1.05519
23,18,1.0656
23,20,1.10889
23,22,1.12615
23,24,1.1322
23,26,1.14501
23,28,1.17383
23,30,1.1988
23,32,1.21753
23,34,1.21937
23,36,1.2432
23,38,1.25927
23,40,1.29121
23,42,1.34865
23,44,1.39179
23,46,1.43335
23,48,1.44231
23,50,1.51848
23,52,1.5254
23,54,1.5651
23,56,1.58235
23,58,1.6673
23,60,1.73327
23,62,1.78531
23,64,1.81069
23,66,1.87086
23,68,1.91279
23,70,1.99657
23,72,2.12981
23,74,2.187
23,76,2.31479
23,78,2.34893
23,80,2.5025
23,82,2.66075
23,84,2.79958
23,86,3.08296
23,88,3.37163
23,90,4.45332
23,92,5.16657
23,94,5.85266
23,96,7.40301
23,98,10.9024
24,2,1.04895
24,4,1.04895
24,6,1.0323
24,8,1.03646
24,10,1.04895
24,12,1.04895
24,14,1.06322
24,16,1.08017
24,18,1.07115
24,20,1.07892
24,22,1.10344
24,24,1.10306
24,26,1.11427
24,28,1.15599
24,30,1.17549
24,32,1.18631
24,34,1.20762
24,36,1.22655
24,38,1.25927
24,40,1.28621
24,42,1.31535
24,44,1.33503
24,46,1.36168
24,48,1.39236
24,50,1.49451
24,52,1.50234
24,54,1.61505
24,56,1.64478
24,58,1.68452
24,60,1.75824
24,62,1.81593
24,64,1.88249
24,66,1.92535
24,68,1.97743
24,70,2.08506
24,72,2.13814
24,74,2.36655
24,76,2.42652
24,78,2.47957
24,80,2.66608
24,82,2.89345
24,84,3.22059
24,86,3.4663
24,88,3.91427
24,90,4.46109
24,92,5.21978
24,94,6.09178
24,96,7.98056
24,98,10.4538
25,2,1.04895
25,4,1.02398
25,6,1.0656
25,8,1.07393
25,10,1.06893
25,12,1.09058
25,14,1.0989
25,16,1.11763
25,18,1.11555
25,20,1.14386
25,22,1.16247
25,24,1.16134
25,26,1.17575
25,28,1.18096
25,30,1.1988
25,32,1.22065
25,34,1.24875
25,36,1.25708
25,38,1.2619
25,40,1.30869
25,42,1.30346
25,44,1.31232
25,46,1.33996
