"Conjunto","Alfa","Acesso-Medio"
12,64,1.28934
12,66,1.29567
12,68,1.30458
12,70,1.31155
12,72,1.3209
12,74,1.32705
12,76,1.34208
12,78,1.35634
12,80,1.36114
12,82,1.36693
12,84,1.376
12,86,1.38118
12,88,1.38952
12,90,1.39527
12,92,1.40077
12,94,1.41348
12,96,1.42358
12,98,1.43734
13,2,1.04895
13,4,1.04895
13,6,1.0323
13,8,1.03646
13,10,1.02897
13,12,1.0323
13,14,1.03468
13,16,1.03646
13,18,1.0434
13,20,1.05395
13,22,1.07166
13,24,1.07809
13,26,1.07585
13,28,1.09533
13,30,1.08891
13,32,1.10202
13,34,1.10478
13,36,1.11278
13,38,1.11993
13,40,1.13636
13,42,1.14409
13,44,1.15112
13,46,1.16188
13,48,1.1655
13,50,1.17283
13,52,1.18535
13,54,1.20065
13,56,1.20237
13,58,1.21775
13,60,1.24376
13,62,1.25842
13,64,1.26436
13,66,1.28054
13,68,1.28548
13,70,1.29157
13,72,1.30148
13,74,1.30815
13,76,1.32236
13,78,1.33072
13,80,1.33991
13,82,1.34134
13,84,1.3546
13,86,1.3684
13,88,1.38271
13,90,1.39083
13,92,1.39969
13,94,1.41242
13,96,1.42566
13,98,1.43224
14,2,1.04895
14,4,1.02398
14,6,1.04895
14,8,1.04895
14,10,1.04895
14,12,1.0656
14,14,1.05609
14,16,1.06144
14,18,1.0545
14,20,1.07892
14,22,1.08528
14,24,1.08641
14,26,1.07969
14,28,1.0989
14,30,1.11555
14,32,1.13012
14,34,1.14004
14,36,1.14053
14,38,1.15411
14,40,1.16883
14,42,1.17977
14,44,1.17837
14,46,1.17926
14,48,1.1988
14,50,1.21079
14,52,1.22954
14,54,1.23765
14,56,1.24697
14,58,1.25564
14,60,1.25375
14,62,1.25842
14,64,1.2628
14,66,1.27146
14,68,1.27666
14,70,1.29157
14,72,1.31119
14,74,1.323
14,76,1.33288
14,78,1.34353
14,80,1.3524
14,82,1.35474
14,84,1.36768
14,86,1.37769
14,88,1.38725
14,90,1.39416
14,92,1.41055
14,94,1.41561
14,96,1.42566
14,98,1.42816
15,2,1.04895
15,4,1.07393
15,6,1.04895
15,8,1.03646
15,10,1.03896
15,12,1.04895
15,14,1.05609
15,16,1.06768
15,18,1.08225
15,20,1.08392
15,22,1.09436
15,24,1.10306
15,26,1.11043
15,28,1.11674
15,30,1.12221
15,32,1.13636
15,34,1.15179
15,36,1.16273
15,38,1.16462
15,40,1.18631
15,42,1.20594
15,44,1.22378
15,46,1.22921
15,48,1.24667
15,50,1.25075
15,52,1.26412
15,54,1.2654
15,56,1.27729
15,58,1.27459
15,60,1.28538
15,62,1.2987
15,64,1.2987
15,66,1.29719
15,68,1.31045
15,70,1.31868
15,72,1.332
15,74,1.34055
15,76,1.35259
15,78,1.3589
15,80,1.36988
15,82,1.37789
15,84,1.38195
15,86,1.39163
15,88,1.41336
15,90,1.41525
15,92,1.42249
15,94,1.42836
15,96,1.43919
15,98,1.44244
16,2,1.04895
16,4,1.04895
16,6,1.0323
16,8,1.03646
16,10,1.04895
16,12,1.07393
16,14,1.07036
16,16,1.06768
16,18,1.0878
16,20,1.0989
16,22,1.0989
16,24,1.11555
16,26,1.12195
16,28,1.13101
16,30,1.13886
16,32,1.13949
16,34,1.14297
16,36,1.15718
16,38,1.16462
16,40,1.16384
16,42,1.17264
16,44,1.18518
16,46,1.19663
16,48,1.19672
16,50,1.20879
16,52,1.22954
16,54,1.24135
16,56,1.24875
16,58,1.26081
16,60,1.2654
16,62,1.28098
16,64,1.2909
16,66,1.29567
16,68,1.2987
16,70,1.30869
16,72,1.31535
16,74,1.3176
16,76,1.32762
16,78,1.33969
16,80,1.3499
16,82,1.36083
16,84,1.36649
16,86,1.37885
16,88,1.3952
16,90,1.3986
16,92,1.40294
16,94,1.41029
16,96,1.42462
16,98,1.42918
17,2,1.04895
17,4,1.02398
17,6,1.0323
17,8,1.04895
17,10,1.03896
17,12,1.0656
17,14,1.05609
17,16,1.05519
17,18,1.0656
17,20,1.06893
17,22,1.08074
17,24,1.09058
17,26,1.0989
17,28,1.1096
17,30,1.12221
17,32,1.12388
17,34,1.11947
17,36,1.1322
17,38,1.14096
17,40,1.14136
17,42,1.14885
17,44,1.1602
17,46,1.17926
17,48,1.19256
17,50,1.2028
17,52,1.23338
17,54,1.24505
17,56,1.2541
17,58,1.27287
17,60,1.27872
17,62,1.29548
17,64,1.30026
17,66,1.30627
17,68,1.31927
17,70,1.32724
17,72,1.32923
17,74,1.3419
17,76,1.36048
17,78,1.36786
17,80,1.37737
17,82,1.38276
17,84,1.39384
17,86,1.40673
17,88,1.41904
17,90,1.42746
17,92,1.43226
17,94,1.44643
17,96,1.4548
17,98,1.46384
18,2,1.04895
18,4,1.04895
18,6,1.0323
18,8,1.04895
18,10,1.06893
18,12,1.0989
18,14,1.09177
18,16,1.09266
18,18,1.0989
18,20,1.1039
18,22,1.13523
18,24,1.1322
18,26,1.13348
18,28,1.14885
18,30,1.14885
18,32,1.15197
18,34,1.17823
18,36,1.1877
18,38,1.19617
18,40,1.19381
18,42,1.20832
18,44,1.21242
18,46,1.21183
18,48,1.22169
18,50,1.22078
18,52,1.24107
18,54,1.258
18,56,1.26481
18,58,1.26942
18,60,1.28039
18,62,1.28581
18,64,1.29246
18,66,1.3093
18,68,1.31045
18,70,1.31297
18,72,1.32506
18,74,1.33785
18,76,1.34734
18,78,1.36146
18,80,1.36613
18,82,1.3718
18,84,1.38314
18,86,1.39047
18,88,1.39633
18,90,1.40304
18,92,1.4062
18,94,1.41454
18,96,1.42566
18,98,1.42918
19,2,1.04895
19,4,1.02398
19,6,1.0323
19,8,1.07393
19,10,1.06893
19,12,1.09058
19,14,1.0989
19,16,1.09266
19,18,1.0989
19,20,1.11389
19,22,1.11252
19,24,1.11139
19,26,1.10659
19,28,1.11317
19,30,1.12221
19,32,1.13324
19,34,1.1371
19,36,1.14608
19,38,1.162
19,40,1.16384
19,42,1.17026
19,44,1.18972
19,46,1.19663
19,48,1.21753
19,50,1.21878
19,52,1.2353
19,54,1.2543
19,56,1.25767
19,58,1.2677
19,60,1.27706
19,62,1.28098
19,64,1.27997
19,66,1.29113
19,68,1.2987
19,70,1.30298
19,72,1.30703
19,74,1.3203
19,76,1.32762
19,78,1.332
19,80,1.34116
19,82,1.34743
19,84,1.35579
19,86,1.36143
19,88,1.37022
19,90,1.37529
19,92,1.39426
19,94,1.40604
19,96,1.41525
19,98,1.42511
20,2,1.04895
20,4,1.04895
20,6,1.0323
20,8,1.04895
20,10,1.05894
20,12,1.0656
20,14,1.08463
20,16,1.07393
20,18,1.0767
20,20,1.08392
20,22,1.0989
20,24,1.10723
20,26,1.1258
20,28,1.14528
20,30,1.14219
20,32,1.15197
20,34,1.1606
20,36,1.1544
20,38,1.16988
20,40,1.18382
20,42,1.18691
20,44,1.20788
20,46,1.22052
20,48,1.24251
20,50,1.26074
20,52,1.26412
20,54,1.2654
20,56,1.27551
20,58,1.27287
20,60,1.28871
20,62,1.2987
20,64,1.30807
20,66,1.31384
20,68,1.31486
20,70,1.33153
20,72,1.35143
20,74,1.3581
20,76,1.371
20,78,1.37299
20,80,1.38487
20,82,1.39738
20,84,1.40574
20,86,1.41719
20,88,1.42131
20,90,1.42524
20,92,1.44204
20,94,1.44324
20,96,1.44647
20,98,1.45467
21,2,1.04895
21,4,1.02398
21,6,1.01565
21,8,1.03646
21,10,1.03896
21,12,1.04895
21,14,1.07036
21,16,1.08017
21,18,1.08225
21,20,1.08891
21,22,1.09436
21,24,1.0989
21,26,1.0989
21,28,1.10247
21,30,1.10223
21,32,1.13012
21,34,1.14885
21,36,1.15718
21,38,1.15148
21,40,1.15385
21,42,1.15361
21,44,1.1602
21,46,1.1684
21,48,1.17174
21,50,1.18482
21,52,1.20264
21,54,1.23395
21,56,1.23805
21,58,1.2522
21,60,1.25708
21,62,1.27131
21,64,1.27997
21,66,1.28962
21,68,1.30017
21,70,1.30726
21,72,1.31674
21,74,1.32165
21,76,1.32631
21,78,1.33456
21,80,1.33367
21,82,1.34865
21,84,1.36649
21,86,1.37072
21,88,1.37817
21,90,1.39749
21,92,1.4062
