"Conjunto","Alfa","Acesso-Medio"
12,28,1.10753
12,30,1.11706
12,32,1.12853
12,34,1.13905
12,36,1.13687
12,38,1.15873
12,40,1.17588
12,42,1.19617
12,44,1.21233
12,46,1.23144
12,48,1.24059
12,50,1.26104
12,52,1.28185
12,54,1.29368
12,56,1.30108
12,58,1.30796
12,60,1.32107
12,62,1.33333
12,64,1.34953
12,66,1.36778
12,68,1.38848
12,70,1.40029
12,72,1.41841
12,74,1.43148
12,76,1.43989
12,78,1.46589
12,80,1.48306
12,82,1.49816
12,84,1.51971
12,86,1.54376
12,88,1.56899
12,90,1.59309
12,92,1.61069
12,94,1.62647
12,96,1.66144
12,98,1.67758
13,2,1
13,4,1
13,6,1
13,8,1.02532
13,10,1.0404
13,12,1.05042
13,14,1.05036
13,16,1.06289
13,18,1.06145
13,20,1.07035
13,22,1.08219
13,24,1.10042
13,26,1.10811
13,28,1.13262
13,30,1.1505
13,32,1.15047
13,34,1.1568
13,36,1.17598
13,38,1.2037
13,40,1.23116
13,42,1.23923
13,44,1.25571
13,46,1.28384
13,48,1.28661
13,50,1.30924
13,52,1.31853
13,54,1.329
13,56,1.34409
13,58,1.36505
13,60,1.39632
13,62,1.40615
13,64,1.42476
13,66,1.44833
13,68,1.46086
13,70,1.48207
13,72,1.50349
13,74,1.5156
13,76,1.54161
13,78,1.57014
13,80,1.5872
13,82,1.61077
13,84,1.62963
13,86,1.64411
13,88,1.65564
13,90,1.69342
13,92,1.70992
13,94,1.72892
13,96,1.75444
13,98,1.79734
14,2,1
14,4,1
14,6,1.01695
14,8,1.02532
14,10,1.0303
14,12,1.04202
14,14,1.04317
14,16,1.0566
14,18,1.06704
14,20,1.0804
14,22,1.08219
14,24,1.09205
14,26,1.11197
14,28,1.12186
14,30,1.13043
14,32,1.14107
14,34,1.14793
14,36,1.15922
14,38,1.16667
14,40,1.17337
14,42,1.19139
14,44,1.22146
14,46,1.23581
14,48,1.24059
14,50,1.26104
14,52,1.28185
14,54,1.2974
14,56,1.30824
14,58,1.31834
14,60,1.33278
14,62,1.35922
14,64,1.36991
14,66,1.37538
14,68,1.39291
14,70,1.41033
14,72,1.43654
14,74,1.45319
14,76,1.47028
14,78,1.49421
14,80,1.50816
14,82,1.5202
14,84,1.53883
14,86,1.56476
14,88,1.58381
14,90,1.59978
14,92,1.62923
14,94,1.63501
14,96,1.65099
14,98,1.67758
15,2,1
15,4,1.05128
15,6,1.0339
15,8,1.05063
15,10,1.05051
15,12,1.05882
15,14,1.06475
15,16,1.07547
15,18,1.07821
15,20,1.09045
15,22,1.10502
15,24,1.11715
15,26,1.11969
15,28,1.13262
15,30,1.14047
15,32,1.15987
15,34,1.16568
15,36,1.19274
15,38,1.20106
15,40,1.21608
15,42,1.2177
15,44,1.22831
15,46,1.25328
15,48,1.25732
15,50,1.2751
15,52,1.29344
15,54,1.30669
15,56,1.32258
15,58,1.34429
15,60,1.3495
15,62,1.35437
15,64,1.37304
15,66,1.37842
15,68,1.38257
15,70,1.39311
15,72,1.40167
15,74,1.41248
15,76,1.44122
15,78,1.45946
15,80,1.46801
15,82,1.48592
15,84,1.49701
15,86,1.52625
15,88,1.5382
15,90,1.55741
15,92,1.58124
15,94,1.59658
15,96,1.6186
15,98,1.64176
16,2,1
16,4,1.02564
16,6,1.0339
16,8,1.03797
16,10,1.0404
16,12,1.06723
16,14,1.07914
16,16,1.06918
16,18,1.06145
16,20,1.06533
16,22,1.08676
16,24,1.08787
16,26,1.08494
16,28,1.10036
16,30,1.1204
16,32,1.12539
16,34,1.14793
16,36,1.17318
16,38,1.18254
16,40,1.19598
16,42,1.2201
16,44,1.23744
16,46,1.25764
16,48,1.27615
16,50,1.28514
16,52,1.2973
16,54,1.31413
16,56,1.33692
16,58,1.36332
16,60,1.37291
16,62,1.39644
16,64,1.4185
16,66,1.44377
16,68,1.45938
16,70,1.46915
16,72,1.48117
16,74,1.49661
16,76,1.51651
16,78,1.53282
16,80,1.55834
16,82,1.57038
16,84,1.59857
16,86,1.61494
16,88,1.63284
16,90,1.66444
16,92,1.7012
16,94,1.71398
16,96,1.73145
16,98,1.76049
17,2,1
17,4,1
17,6,1.01695
17,8,1.03797
17,10,1.05051
17,12,1.05882
17,14,1.06475
17,16,1.08176
17,18,1.08939
17,20,1.10553
17,22,1.11416
17,24,1.12971
17,26,1.139
17,28,1.1362
17,30,1.13378
17,32,1.1442
17,34,1.1568
17,36,1.16201
17,38,1.16138
17,40,1.17085
17,42,1.17943
17,44,1.19635
17,46,1.21179
17,48,1.22594
17,50,1.23896
17,52,1.25483
17,54,1.26952
17,56,1.28136
17,58,1.29066
17,60,1.31438
17,62,1.32524
17,64,1.34169
17,66,1.36626
17,68,1.38109
17,70,1.39024
17,72,1.39888
17,74,1.41927
17,76,1.43329
17,78,1.46203
17,80,1.49184
17,82,1.50551
17,84,1.53047
17,86,1.55659
17,88,1.57925
17,90,1.59643
17,92,1.61832
17,94,1.62647
17,96,1.64159
17,98,1.66735
18,2,1
18,4,1
18,6,1.01695
18,8,1.01266
18,10,1.0404
18,12,1.04202
18,14,1.05755
18,16,1.06289
18,18,1.07821
18,20,1.08543
18,22,1.10959
18,24,1.11715
18,26,1.14286
18,28,1.14695
18,30,1.15385
18,32,1.16928
18,34,1.19231
18,36,1.20112
18,38,1.21693
18,40,1.22362
18,42,1.2488
18,44,1.25799
18,46,1.26856
18,48,1.28661
18,50,1.2992
18,52,1.30888
18,54,1.329
18,56,1.33692
18,58,1.34775
18,60,1.36288
18,62,1.38026
18,64,1.39028
18,66,1.40274
18,68,1.42393
18,70,1.43042
18,72,1.44909
18,74,1.45726
18,76,1.46764
18,78,1.48134
18,80,1.4931
18,82,1.50796
18,84,1.52569
18,86,1.54492
18,88,1.57469
18,90,1.59086
18,92,1.60742
18,94,1.6286
18,96,1.65935
18,98,1.67554
19,2,1
19,4,1.05128
19,6,1.05085
19,8,1.05063
19,10,1.05051
19,12,1.04202
19,14,1.04317
19,16,1.05031
19,18,1.04469
19,20,1.05025
19,22,1.06393
19,24,1.06695
19,26,1.07336
19,28,1.08602
19,30,1.10702
19,32,1.10658
19,34,1.12426
19,36,1.13128
19,38,1.14815
19,40,1.16834
19,42,1.18182
19,44,1.19635
19,46,1.21834
19,48,1.22803
19,50,1.23293
19,52,1.23166
19,54,1.24721
19,56,1.26523
19,58,1.27682
19,60,1.29264
19,62,1.30097
19,64,1.32915
19,66,1.3541
19,68,1.37518
19,70,1.38881
19,72,1.40446
19,74,1.41791
19,76,1.44122
19,78,1.45045
19,80,1.46173
19,82,1.47858
19,84,1.48626
19,86,1.50058
19,88,1.51653
19,90,1.534
19,92,1.55725
19,94,1.58271
19,96,1.60502
19,98,1.63562
20,2,1
20,4,1.02564
20,6,1.0339
20,8,1.02532
20,10,1.06061
20,12,1.05882
20,14,1.07194
20,16,1.07547
20,18,1.09497
20,20,1.10553
20,22,1.11872
20,24,1.12552
20,26,1.139
20,28,1.14695
20,30,1.16388
20,32,1.16614
20,34,1.18047
20,36,1.19553
20,38,1.19841
20,40,1.21608
20,42,1.23923
20,44,1.24658
20,46,1.25109
20,48,1.2636
20,50,1.26908
20,52,1.29537
20,54,1.2974
20,56,1.31541
20,58,1.32526
20,60,1.33612
20,62,1.35599
20,64,1.37774
20,66,1.37994
20,68,1.387
20,70,1.40603
20,72,1.41702
20,74,1.43555
20,76,1.45575
20,78,1.47362
20,80,1.49686
20,82,1.5202
20,84,1.52808
20,86,1.54376
20,88,1.56556
20,90,1.58305
20,92,1.59542
20,94,1.619
20,96,1.64054
20,98,1.65814
21,2,1.05263
21,4,1.02564
21,6,1.0339
21,8,1.05063
21,10,1.0404
21,12,1.04202
21,14,1.05036
21,16,1.0566
21,18,1.07821
21,20,1.0804
21,22,1.08676
21,24,1.09623
21,26,1.11583
21,28,1.12545
21,30,1.12709
21,32,1.1442
21,34,1.15089
21,36,1.17318
21,38,1.18254
21,40,1.19095
21,42,1.2177
21,44,1.22831
21,46,1.24236
21,48,1.26151
21,50,1.27309
21,52,1.27992
21,54,1.28996
21,56,1.30645
21,58,1.31834
21,60,1.33612
21,62,1.34466
21,64,1.35893
21,66,1.3693
21,68,1.37518
21,70,1.38594
21,72,1.3947
21,74,1.41248
21,76,1.42008
21,78,1.42986
21,80,1.44793
21,82,1.45777
21,84,1.47431
21,86,1.49358
21,88,1.51083
21,90,1.534
21,92,1.55071
21,94,1.57204
21,96,1.5977
21,98,1.6346
22,2,1
22,4,1
22,6,1.01695
22,8,1.01266
22,10,1.0202
22,12,1.02521
22,14,1.03597
22,16,1.06289
22,18,1.0838
22,20,1.09548
22,22,1.11872
22,24,1.12552
22,26,1.12741
22,28,1.14337
22,30,1.15719
22,32,1.15987
22,34,1.16864
22,36,1.19553
22,38,1.21164
22,40,1.22613
22,42,1.24402
22,44,1.26027
22,46,1.27293
22,48,1.29289
22,50,1.30723
22,52,1.31081
22,54,1.33829
22,56,1.3405
22,58,1.35467
22,60,1.37291
22,62,1.38997
22,64,1.40125
22,66,1.41641
22,68,1.43722
22,70,1.44476
22,72,1.46722
22,74,1.49118
22,76,1.50066
22,78,1.53411
22,80,1.56336
22,82,1.58507
22,84,1.59737
22,86,1.6091
22,88,1.64196
22,90,1.66332
22,92,1.68375
22,94,1.70224
22,96,1.73772
22,98,1.76561
23,2,1
23,4,1
23,6,1.01695
23,8,1.02532
23,10,1.07071
23,12,1.07563
23,14,1.07194
23,16,1.07547
23,18,1.08939
23,20,1.1005
23,22,1.10046
23,24,1.10042
23,26,1.11969
23,28,1.12903
23,30,1.14716
23,32,1.15361
23,34,1.1716
23,36,1.18436
23,38,1.21164
23,40,1.20854
23,42,1.2201
23,44,1.22374
23,46,1.24017
23,48,1.25732
23,50,1.28916
23,52,1.2973
23,54,1.30297
23,56,1.30824
23,58,1.33045
23,60,1.33946
23,62,1.35599
23,64,1.37931
23,66,1.38602
23,68,1.40916
23,70,1.43185
23,72,1.44212
23,74,1.4654
23,76,1.47688
23,78,1.49678
23,80,1.51694
23,82,1.52754
23,84,1.55436
23,86,1.59393
23,88,1.61231
23,90,1.64214
23,92,1.67067
23,94,1.68837
23,96,1.70115
23,98,1.72467
24,2,1.05263
24,4,1.05128
24,6,1.0339
24,8,1.07595
24,10,1.07071
24,12,1.07563
24,14,1.07914
24,16,1.07547
24,18,1.08939
24,20,1.09548
24,22,1.10502
24,24,1.1046
24,26,1.11197
24,28,1.1147
24,30,1.12709
24,32,1.13166
24,34,1.14497
24,36,1.15642
24,38,1.15608
24,40,1.16332
24,42,1.18421
24,44,1.18265
24,46,1.18341
24,48,1.19456
24,50,1.20884
24,52,1.20656
24,54,1.21375
24,56,1.2276
24,58,1.23529
24,60,1.26756
24,62,1.27832
24,64,1.29154
24,66,1.30395
24,68,1.32201
24,70,1.33716
24,72,1.35286
24,74,1.36364
24,76,1.37384
24,78,1.39125
24,80,1.4128
24,82,1.42717
24,84,1.43728
24,86,1.46908
24,88,1.49601
24,90,1.51728
24,92,1.54089
24,94,1.5635
24,96,1.58307
24,98,1.61003
25,2,1
25,4,1
25,6,1.0339
25,8,1.06329
25,10,1.06061
25,12,1.06723
25,14,1.07194
25,16,1.07547
25,18,1.0838
25,20,1.08543
25,22,1.10046
25,24,1.10879
25,26,1.11969
25,28,1.12903
25,30,1.13712
25,32,1.15361
25,34,1.16864
25,36,1.17598
25,38,1.17725
25,40,1.18593
25,42,1.1866
25,44,1.19635
25,46,1.20524
25,48,1.21548
25,50,1.23293
25,52,1.24324
25,54,1.26952
25,56,1.28315
25,58,1.30969
25,60,1.31438
25,62,1.33495
25,64,1.35423
25,66,1.3541
25,68,1.36928
25,70,1.38594
25,72,1.40725
25,74,1.42198
25,76,1.44122
25,78,1.46203
25,80,1.48557
25,82,1.50306
25,84,1.51493
25,86,1.53326
25,88,1.56328
25,90,1.5864
25,92,1.61069
25,94,1.6318
25,96,1.65517
25,98,1.67247
26,2,1
26,4,1
26,6,1.01695
26,8,1.03797
26,10,1.0404
26,12,1.05882
26,14,1.07914
26,16,1.08176
26,18,1.11173
26,20,1.10553
26,22,1.11416
26,24,1.12971
26,26,1.12355
26,28,1.12903
26,30,1.13043
26,32,1.1348
26,34,1.14793
26,36,1.15363
26,38,1.16138
26,40,1.17085
26,42,1.16986
26,44,1.1895
26,46,1.20087
26,48,1.20502
26,50,1.22691
26,52,1.24131
26,54,1.26022
26,56,1.26703
26,58,1.28201
26,60,1.29264
26,62,1.32686
26,64,1.34639
26,66,1.3617
