"Conjunto","Alfa","Acesso-Medio"
6,38,1.14815
6,40,1.1608
6,42,1.18182
6,44,1.1895
6,46,1.19651
6,48,1.19456
6,50,1.21285
6,52,1.22201
6,54,1.23048
6,56,1.23297
6,58,1.24221
6,60,1.25084
6,62,1.25243
6,64,1.25705
6,66,1.26292
6,68,1.27179
6,70,1.27834
6,72,1.29289
6,74,1.30529
6,76,1.30911
6,78,1.32432
6,80,1.33124
6,82,1.34149
6,84,1.34886
6,86,1.35473
6,88,1.36146
6,90,1.3757
6,92,1.3904
6,94,1.39915
6,96,1.40543
6,98,1.41249
7,2,1
7,4,1
7,6,1
7,8,1.03797
7,10,1.05051
7,12,1.04202
7,14,1.04317
7,16,1.04403
7,18,1.05028
7,20,1.0603
7,22,1.06393
7,24,1.08368
7,26,1.08494
7,28,1.10753
7,30,1.11371
7,32,1.12539
7,34,1.13018
7,36,1.13128
7,38,1.15344
7,40,1.15578
7,42,1.16746
7,44,1.1758
7,46,1.18777
7,48,1.19874
7,50,1.20482
7,52,1.21429
7,54,1.22491
7,56,1.23835
7,58,1.24221
7,60,1.25418
7,62,1.26537
7,64,1.27743
7,66,1.29939
7,68,1.30871
7,70,1.31707
7,72,1.32636
7,74,1.34328
7,76,1.35271
7,78,1.36036
7,80,1.37265
7,82,1.38066
7,84,1.38351
7,86,1.40257
7,88,1.41619
7,90,1.43032
7,92,1.44384
7,94,1.45678
7,96,1.46395
7,98,1.47492
8,2,1
8,4,1
8,6,1.0339
8,8,1.03797
8,10,1.0404
8,12,1.04202
8,14,1.05036
8,16,1.0566
8,18,1.0838
8,20,1.1005
8,22,1.10502
8,24,1.10879
8,26,1.10425
8,28,1.1147
8,30,1.11706
8,32,1.12539
8,34,1.14201
8,36,1.15363
8,38,1.15608
8,40,1.15327
8,42,1.15311
8,44,1.17123
8,46,1.18122
8,48,1.18828
8,50,1.20281
8,52,1.20849
8,54,1.21375
8,56,1.21864
8,58,1.22491
8,60,1.23579
8,62,1.23948
8,64,1.24138
8,66,1.24924
8,68,1.25849
8,70,1.27834
8,72,1.29428
8,74,1.30258
8,76,1.31044
8,78,1.31403
8,80,1.31995
8,82,1.33415
8,84,1.3417
8,86,1.35356
8,88,1.36716
8,90,1.37458
8,92,1.38495
8,94,1.39274
8,96,1.40648
8,98,1.41453
9,2,1
9,4,1
9,6,1
9,8,1.02532
9,10,1.0202
9,12,1.03361
9,14,1.03597
9,16,1.04403
9,18,1.07263
9,20,1.09045
9,22,1.10046
9,24,1.10879
9,26,1.12355
9,28,1.12903
9,30,1.15385
9,32,1.16301
9,34,1.1716
9,36,1.17598
9,38,1.17725
9,40,1.17085
9,42,1.18421
9,44,1.1895
9,46,1.19432
9,48,1.20711
9,50,1.21285
9,52,1.22201
9,54,1.22677
9,56,1.23835
9,58,1.25433
9,60,1.26087
9,62,1.26537
9,64,1.26959
9,66,1.28116
9,68,1.28065
9,70,1.28551
9,72,1.29986
9,74,1.30801
9,76,1.31308
9,78,1.32432
9,80,1.32999
9,82,1.33782
9,84,1.34648
9,86,1.34772
9,88,1.35462
9,90,1.36232
9,92,1.37405
9,94,1.38634
9,96,1.40021
9,98,1.41658
10,2,1
10,4,1.02564
10,6,1.0678
10,8,1.05063
10,10,1.10101
10,12,1.10084
10,14,1.11511
10,16,1.11321
10,18,1.12849
10,20,1.1407
10,22,1.14612
10,24,1.15481
10,26,1.16216
